Date,Entity,Value
2024-02-09,XLE,16595.86673003429
2024-02-12,XLE,16779.14081666197
2024-02-13,XLE,16609.813518053474
2024-02-14,XLE,16593.87621181027
2024-02-15,XLE,17056.03835218655
2024-02-16,XLE,17046.07753578455
2024-02-20,XLE,16890.69373508247
2024-02-21,XLE,17207.432891158678
2024-02-22,XLE,17237.312050251916
2024-02-23,XLE,17123.76532349463
2024-02-26,XLE,17183.530221906643
2024-02-27,XLE,17109.821825588213
2024-02-28,XLE,17075.958339934175
2024-02-29,XLE,17159.62426254184
2024-03-01,XLE,17358.829075187194
2024-03-04,XLE,17173.56776044826
2024-03-05,XLE,17301.057985111966
2024-03-06,XLE,17354.846393682776
2024-03-07,XLE,17502.25989620687
2024-03-08,XLE,17564.010377673745
2024-03-11,XLE,17745.28901090826
2024-03-12,XLE,17717.40201509542
2024-03-13,XLE,18000.2760404612
2024-03-14,XLE,18185.53571014375
2024-03-15,XLE,18239.32247365818
2024-03-18,XLE,18302.375839780776
2024-03-19,XLE,18511.2256180025
2024-03-20,XLE,18485.120218252974
2024-03-21,XLE,18595.567658783777
2024-03-22,XLE,18555.405252237375
2024-03-25,XLE,18728.10820654478
2024-03-26,XLE,18583.520910887517
2024-03-27,XLE,18756.225510251308
2024-03-28,XLE,18959.04615682756
2024-04-01,XLE,19099.617869852736
2024-04-02,XLE,19366.704289106212
2024-04-03,XLE,19499.241546754445
2024-04-04,XLE,19487.189863689036
2024-04-05,XLE,19696.041286967145
2024-04-08,XLE,19571.53519458308
2024-04-09,XLE,19577.559391059403
2024-04-10,XLE,19637.80300087901
2024-04-11,XLE,19623.74763913851
2024-04-12,XLE,19304.450420385987
2024-04-15,XLE,19123.716300814405
2024-04-16,XLE,18957.03754298332
2024-04-17,XLE,18902.816484583655
2024-04-18,XLE,18844.581488608284
2024-04-19,XLE,19071.503856258973
2024-04-22,XLE,19196.009948643037
2024-04-23,XLE,19302.443451598134
2024-04-24,XLE,19316.49881333863
2024-04-25,XLE,19404.858081808376
2024-04-26,XLE,19226.130931024647
2024-04-29,XLE,19356.65957482865
2024-04-30,XLE,18780.320651100203
2024-05-01,XLE,18481.104635620883
2024-05-02,XLE,18587.536493519594
2024-05-03,XLE,18589.548397476596
2024-05-06,XLE,18736.139371808946
2024-05-07,XLE,18718.068427436363
2024-05-08,XLE,18695.978610318925
2024-05-09,XLE,18946.997763874904
2024-05-10,XLE,18842.574519820424
2024-05-13,XLE,18792.369044052844
2024-05-14,XLE,18816.465829958135
2024-05-15,XLE,18858.64178551792
2024-05-16,XLE,18806.426050849725
2024-05-17,XLE,19069.495242414734
2024-05-20,XLE,18944.98915003067
2024-05-21,XLE,18852.612653872453
2024-05-22,XLE,18491.14441472929
2024-05-23,XLE,18322.45868811035
2024-05-24,XLE,18348.567377972642
2024-05-28,XLE,18537.32937269563
2024-05-29,XLE,18210.002633735316
2024-05-30,XLE,18262.21343323436
2024-05-31,XLE,18716.054878422976
2024-06-03,XLE,18226.064964263664
2024-06-04,XLE,18051.35833128117
2024-06-05,XLE,18049.349717436937
2024-06-06,XLE,18143.73153732662
2024-06-07,XLE,18071.43788949799
2024-06-10,XLE,18207.99401989108
2024-06-11,XLE,18171.84555092038
2024-06-12,XLE,17977.054424551923
2024-06-13,XLE,17812.38921573422
2024-06-14,XLE,17679.848667973216
2024-06-17,XLE,17726.036916052326
2024-06-18,XLE,17800.33753266881
2024-06-20,XLE,18127.667561741895
2024-06-21,XLE,18023.242672631033
2024-06-24,XLE,18477.696078794306
2024-06-25,XLE,18520.202690687176
2024-06-26,XLE,18338.017631385363
2024-06-27,XLE,18380.52917844738
2024-06-28,XLE,18451.378466771315
2024-07-01,XLE,18461.502143755282
2024-07-02,XLE,18447.32998301156
2024-07-03,XLE,18528.30294831946
2024-07-05,XLE,18238.828956743135
2024-07-08,XLE,18127.493185765252
2024-07-09,XLE,17967.573964613908
2024-07-10,XLE,18089.031767519373
2024-07-11,XLE,18277.290374989017
2024-07-12,XLE,18323.847115698023
2024-07-15,XLE,18601.17565599508
2024-07-16,XLE,18684.173685711048
2024-07-17,XLE,18870.408873829005
2024-07-18,XLE,18904.820163258744
2024-07-19,XLE,18698.344201398388
2024-07-22,XLE,18580.933237196296
2024-07-23,XLE,18285.387342508526
2024-07-24,XLE,18287.414051972977
2024-07-25,XLE,18603.200720403147
2024-07-26,XLE,18661.906202504193
2024-07-29,XLE,18501.98862640923
2024-07-30,XLE,18789.43426346472
2024-07-31,XLE,18868.383809420935
2024-08-01,XLE,18368.383727168115
2024-08-02,XLE,17894.701256938286
2024-08-05,XLE,17499.963397495518
2024-08-06,XLE,17607.252329770028
2024-08-07,XLE,17678.104908206726
2024-08-08,XLE,18058.668961849384
2024-08-09,XLE,18099.153799446947
2024-08-12,XLE,18188.22208721798
2024-08-13,XLE,18012.108931027607
2024-08-14,XLE,18117.371153837663
2024-08-15,XLE,18333.970792681983
2024-08-16,XLE,18313.7283738832
2024-08-19,XLE,18437.211241196736
2024-08-20,XLE,17951.381674631255
2024-08-21,XLE,17981.746125357622
2024-08-22,XLE,18028.30286606663
2024-08-23,XLE,18297.536083900555
2024-08-26,XLE,18461.502143755275
2024-08-27,XLE,18289.435826268276
2024-08-28,XLE,18172.02815217895
2024-08-29,XLE,18408.86856476567
2024-08-30,XLE,18477.696078794303
2024-09-03,XLE,18018.184124251817
2024-09-04,XLE,17769.19661532944
2024-09-05,XLE,17631.543232328568
2024-09-06,XLE,17410.896754780868
2024-09-09,XLE,17536.40139638971
2024-09-10,XLE,17234.781953534115
2024-09-11,XLE,17074.862732382768
2024-09-12,XLE,17228.71005042267
2024-09-13,XLE,17325.875305713213
2024-09-16,XLE,17524.25594511044
2024-09-17,XLE,17761.096357697163
2024-09-18,XLE,17795.51093723967
2024-09-19,XLE,18008.06044726785
2024-09-20,XLE,17967.5739646139
2024-09-23,XLE,18189.432848716224
2024-09-24,XLE,18144.529389672618
2024-09-25,XLE,17789.396262662252
2024-09-26,XLE,17440.384390454838
2024-09-27,XLE,17795.51916252158
2024-09-30,XLE,17920.02196479288
2024-10-01,XLE,18328.219675565317
2024-10-02,XLE,18515.992991401832
2024-10-03,XLE,18842.55313408744
2024-10-04,XLE,19018.08065020529
2024-10-07,XLE,19085.434193714318
2024-10-08,XLE,18587.42956485466
2024-10-09,XLE,18699.68327729453
2024-10-10,XLE,18826.22759453773
2024-10-11,XLE,18942.56269186502
2024-10-14,XLE,18934.399922090168
2024-10-15,XLE,18324.13829067788
2024-10-16,XLE,18411.90040368042
2024-10-17,XLE,18499.66251668296
2024-10-18,XLE,18438.43516314603
2024-10-21,XLE,18383.327419355668
2024-10-22,XLE,18426.18936342737
2024-10-23,XLE,18330.261190537207
2024-10-24,XLE,18328.219675565302
2024-10-25,XLE,18322.096775705973
2024-10-28,XLE,18205.760033322294
2024-10-29,XLE,17928.183089511334
2024-10-30,XLE,17969.005163667516
2024-10-31,XLE,18081.258876107386
2024-11-01,XLE,17966.96200363923
2024-11-04,XLE,18281.277991662562
2024-11-05,XLE,18403.73763390557
2024-11-06,XLE,19095.638478461067
2024-11-07,XLE,19007.876365458527
2024-11-08,XLE,19134.419037645344
2024-11-11,XLE,19242.591365197786
2024-11-12,XLE,19140.54029244829
2024-11-13,XLE,19289.534694156915
2024-11-14,XLE,19363.01113752527
2024-11-15,XLE,19334.436508144136
2024-11-18,XLE,19591.601592348816
2024-11-19,XLE,19467.100435133903
2024-11-20,XLE,19663.038165801652
2024-11-21,XLE,19822.236852257032
2024-11-22,XLE,19852.851351553687
2024-11-25,XLE,19460.97753527457
2024-11-26,XLE,19434.446065921722
2024-11-27,XLE,19414.037496428205
2024-11-29,XLE,19497.71657948694
2024-12-02,XLE,19291.574564072434
2024-12-03,XLE,19289.53469415691
2024-12-04,XLE,18824.186079565818
2024-12-05,XLE,18897.66087787779
2024-12-06,XLE,18577.221989995127
2024-12-09,XLE,18546.610780811236
2024-12-10,XLE,18420.066463568033
2024-12-11,XLE,18450.679317808306
2024-12-12,XLE,18301.686561156068
2024-12-13,XLE,18209.841418209715
2024-12-16,XLE,17809.804832155747
2024-12-17,XLE,17677.140905165983
2024-12-18,XLE,17154.643031812622
2024-12-19,XLE,17005.648630104
2024-12-20,XLE,17173.013376446997
2024-12-23,XLE,17273.861912980163
2024-12-24,XLE,17419.987336355985
2024-12-26,XLE,17405.579932549423
2024-12-27,XLE,17403.521967013683
2024-12-30,XLE,17401.46729159071
2024-12-31,XLE,17629.91956167804
2020-01-03,PORTFOLIO,9917.762611212864
2020-01-06,PORTFOLIO,9956.544316388574
2020-01-07,PORTFOLIO,9927.980782646822
2020-01-08,PORTFOLIO,9953.000580382328
2020-01-09,PORTFOLIO,10024.598502555818
2020-01-10,PORTFOLIO,9988.503738131216
2020-01-13,PORTFOLIO,10034.568091287892
2020-01-14,PORTFOLIO,10030.640352567
2020-01-15,PORTFOLIO,10029.00919327508
2020-01-16,PORTFOLIO,10104.120346841017
2020-01-17,PORTFOLIO,10116.997973668413
2020-01-21,PORTFOLIO,10061.099499094562
2020-01-22,PORTFOLIO,10057.57644556079
2020-01-23,PORTFOLIO,10046.289792257412
2020-01-24,PORTFOLIO,9936.817676101977
2020-01-27,PORTFOLIO,9756.665663915
2020-01-28,PORTFOLIO,9855.73916890216
2020-01-29,PORTFOLIO,9829.862505647478
2020-01-30,PORTFOLIO,9879.488606197234
2020-01-31,PORTFOLIO,9646.990988579635
2020-02-03,PORTFOLIO,9692.591123159205
2020-02-04,PORTFOLIO,9832.63448549483
2020-02-05,PORTFOLIO,10018.030630205907
2020-02-06,PORTFOLIO,10021.788572025755
2020-02-07,PORTFOLIO,9956.027676644706
2020-02-10,PORTFOLIO,10004.322157095956
2020-02-11,PORTFOLIO,10042.480829893311
2020-02-12,PORTFOLIO,10107.954751464285
2020-02-13,PORTFOLIO,10084.04931291794
2020-02-14,PORTFOLIO,10089.506930554306
2020-02-18,PORTFOLIO,10035.486352482512
2020-02-19,PORTFOLIO,10119.930276595855
2020-02-20,PORTFOLIO,10071.398014107494
2020-02-21,PORTFOLIO,9963.328248855285
2020-02-24,PORTFOLIO,9595.299976550388
2020-02-25,PORTFOLIO,9267.67161265262
2020-02-26,PORTFOLIO,9199.612885722629
2020-02-27,PORTFOLIO,8778.201598541546
